Time,kx,ky,Amp
0,27,33,2.09E-23
0,28,33,2.63E-23
0,29,33,1.17E-22
0,30,33,1.84E-23
0,31,33,3.67E-22
0,0,34,9.24E-24
0,1,34,1.70E-22
0,2,34,2.17E-23
0,3,34,2.28E-23
0,4,34,7.89E-24
0,5,34,7.40E-24
0,6,34,5.37E-24
0,7,34,2.66E-23
0,8,34,6.08E-24
0,9,34,5.08E-24
0,10,34,5.64E-24
0,11,34,1.69E-23
0,12,34,1.52E-24
0,13,34,2.88E-23
0,14,34,6.16E-24
0,15,34,2.45E-23
0,16,34,6.05E-24
0,17,34,3.61E-23
0,18,34,6.81E-24
0,19,34,4.35E-23
0,20,34,4.90E-24
0,21,34,3.85E-23
0,22,34,4.73E-24
0,23,34,7.25E-23
0,24,34,1.18E-23
0,25,34,9.92E-23
0,26,34,6.50E-24
0,27,34,8.36E-24
0,28,34,1.68E-23
0,29,34,1.55E-23
0,30,34,1.58E-23
0,31,34,5.74E-24
0,0,35,1.02E-23
0,1,35,1.18E-22
0,2,35,5.24E-24
0,3,35,1.90E-22
0,4,35,8.28E-24
0,5,35,8.41E-23
0,6,35,1.20E-23
0,7,35,8.81E-23
0,8,35,5.10E-24
0,9,35,8.16E-23
0,10,35,1.27E-23
0,11,35,8.51E-23
0,12,35,2.65E-23
0,13,35,4.48E-23
0,14,35,1.25E-23
0,15,35,2.65E-22
0,16,35,3.04E-23
0,17,35,2.29E-22
0,18,35,2.13E-23
0,19,35,7.12E-23
0,20,35,2.21E-23
0,21,35,3.18E-23
0,22,35,1.41E-23
0,23,35,6.33E-23
0,24,35,1.27E-23
0,25,35,1.15E-22
0,26,35,1.25E-23
0,27,35,1.74E-23
0,28,35,2.09E-23
0,29,35,8.79E-23
0,30,35,3.63E-24
0,31,35,1.09E-22
0,0,36,1.24E-24
0,1,36,7.68E-22
0,2,36,1.58E-23
0,3,36,1.95E-23
0,4,36,1.24E-23
0,5,36,2.86E-23
0,6,36,1.41E-24
0,7,36,5.11E-23
0,8,36,1.19E-23
0,9,36,5.04E-23
0,10,36,7.35E-24
0,11,36,3.20E-23
0,12,36,1.29E-23
0,13,36,3.28E-23
0,14,36,8.76E-24
0,15,36,3.09E-23
0,16,36,7.79E-24
0,17,36,3.37E-23
0,18,36,6.15E-24
0,19,36,1.09E-23
0,20,36,5.93E-24
0,21,36,2.01E-23
0,22,36,6.46E-24
0,23,36,2.76E-23
0,24,36,5.05E-24
0,25,36,1.89E-23
0,26,36,2.17E-24
0,27,36,6.71E-23
0,28,36,1.70E-24
0,29,36,1.67E-23
0,30,36,4.10E-24
0,31,36,4.91E-23
0,0,37,1.37E-24
0,1,37,1.02E-21
0,2,37,4.00E-23
0,3,37,1.12E-22
0,4,37,3.65E-23
0,5,37,8.46E-23
0,6,37,2.09E-23
0,7,37,9.27E-23
0,8,37,1.40E-23
0,9,37,9.16E-23
0,10,37,3.36E-23
0,11,37,1.02E-24
0,12,37,3.11E-23
0,13,37,6.39E-24
0,14,37,2.12E-24
0,15,37,3.01E-22
0,16,37,3.73E-23
0,17,37,2.46E-22
0,18,37,3.04E-23
0,19,37,7.66E-23
0,20,37,1.87E-23
0,21,37,3.15E-23
0,22,37,6.00E-24
0,23,37,8.86E-23
0,24,37,3.25E-23
0,25,37,9.44E-23
0,26,37,2.43E-23
0,27,37,5.61E-23
0,28,37,7.76E-24
0,29,37,5.30E-23
0,30,37,1.23E-23
0,31,37,2.91E-22
0,0,38,1.21E-23
0,1,38,3.32E-22
0,2,38,1.61E-23
0,3,38,3.17E-23
0,4,38,6.10E-24
0,5,38,2.57E-23
0,6,38,3.59E-24
0,7,38,4.97E-23
0,8,38,6.10E-24
0,9,38,2.80E-23
0,10,38,1.13E-23
0,11,38,1.78E-23
0,12,38,7.11E-24
0,13,38,2.55E-23
0,14,38,8.77E-24
0,15,38,1.63E-23
0,16,38,5.90E-24
0,17,38,3.01E-23
0,18,38,3.98E-24
0,19,38,5.49E-23
0,20,38,5.47E-24
0,21,38,4.51E-23
0,22,38,7.82E-24
0,23,38,3.13E-23
0,24,38,1.21E-23
0,25,38,4.23E-23
0,26,38,1.52E-23
0,27,38,3.13E-23
0,28,38,8.70E-24
0,29,38,3.95E-23
0,30,38,1.44E-23
0,31,38,1.23E-22
0,0,39,1.81E-23
0,1,39,2.76E-22
0,2,39,5.26E-23
0,3,39,5.29E-23
0,4,39,2.74E-23
0,5,39,3.95E-23
0,6,39,3.31E-23
0,7,39,9.75E-23
0,8,39,1.75E-23
0,9,39,9.95E-23
0,10,39,4.50E-23
0,11,39,6.00E-23
0,12,39,3.23E-23
0,13,39,1.88E-23
0,14,39,5.94E-24
0,15,39,6.42E-23
0,16,39,1.11E-23
0,17,39,8.77E-23
0,18,39,2.32E-23
0,19,39,1.56E-23
0,20,39,3.48E-23
0,21,39,2.05E-23
0,22,39,4.91E-24
0,23,39,9.83E-23
0,24,39,2.88E-23
0,25,39,9.96E-23
0,26,39,2.41E-23
0,27,39,5.76E-23
0,28,39,6.12E-24
0,29,39,2.87E-23
0,30,39,1.19E-23
0,31,39,8.94E-23
0,0,40,1.00E-24
0,1,40,3.08E-23
0,2,40,1.12E-23
0,3,40,2.32E-23
0,4,40,8.92E-24
0,5,40,8.70E-24
0,6,40,4.19E-24
0,7,40,4.62E-23
0,8,40,5.54E-24
0,9,40,4.94E-23
0,10,40,1.01E-23
0,11,40,7.88E-24
0,12,40,7.78E-24
0,13,40,1.45E-23
0,14,40,1.10E-23
0,15,40,2.09E-23
0,16,40,5.02E-24
0,17,40,2.69E-23
0,18,40,7.67E-24
0,19,40,3.63E-23
0,20,40,7.45E-24
0,21,40,3.35E-23
0,22,40,6.38E-24
0,23,40,3.29E-23
0,24,40,7.40E-24
0,25,40,4.11E-23
0,26,40,5.73E-24
0,27,40,4.26E-23
0,28,40,3.61E-24
0,29,40,8.86E-24
0,30,40,3.21E-24
0,31,40,2.59E-23
0,0,41,3.71E-23
0,1,41,1.06E-21
0,2,41,3.58E-23
0,3,41,9.05E-23
0,4,41,1.98E-23
0,5,41,5.49E-23
0,6,41,3.64E-23
0,7,41,1.09E-22
0,8,41,3.00E-23
0,9,41,4.57E-23
0,10,41,1.24E-23
0,11,41,5.44E-24
0,12,41,3.04E-23
0,13,41,2.02E-23
0,14,41,2.44E-23
0,15,41,1.49E-22
0,16,41,3.07E-23
0,17,41,1.59E-22
0,18,41,8.56E-24
0,19,41,1.26E-22
0,20,41,2.10E-23
0,21,41,6.76E-23
0,22,41,2.81E-23
0,23,41,9.11E-23
0,24,41,3.11E-23
0,25,41,9.31E-23
0,26,41,1.25E-23
0,27,41,6.59E-23
0,28,41,1.53E-24
0,29,41,4.96E-23
0,30,41,2.89E-23
0,31,41,1.97E-22
0,0,42,6.29E-24
0,1,42,6.75E-22
0,2,42,4.16E-24
0,3,42,1.73E-23
0,4,42,1.09E-23
0,5,42,2.78E-23
0,6,42,7.84E-24
0,7,42,2.88E-23
0,8,42,9.84E-24
0,9,42,2.68E-24
0,10,42,1.64E-23
0,11,42,3.09E-23
0,12,42,4.90E-24
0,13,42,2.70E-23
0,14,42,7.79E-24
0,15,42,4.75E-23
0,16,42,4.82E-24
0,17,42,2.66E-23
0,18,42,4.36E-24
0,19,42,2.57E-23
0,20,42,5.76E-24
0,21,42,4.30E-23
0,22,42,1.42E-23
0,23,42,3.63E-23
0,24,42,3.82E-24
0,25,42,5.38E-23
0,26,42,1.82E-23
0,27,42,3.53E-23
0,28,42,7.49E-24
0,29,42,4.90E-23
0,30,42,5.10E-24
0,31,42,6.87E-23
0,0,43,2.72E-23
0,1,43,7.43E-22
0,2,43,1.36E-23
0,3,43,3.35E-23
0,4,43,1.35E-23
0,5,43,5.14E-23
0,6,43,2.23E-23
0,7,43,3.36E-23
0,8,43,2.64E-23
0,9,43,4.31E-23
0,10,43,1.09E-23
0,11,43,4.15E-23
0,12,43,1.91E-23
0,13,43,1.68E-23
0,14,43,3.03E-23
0,15,43,4.35E-23
0,16,43,3.62E-23
0,17,43,1.04E-22
0,18,43,1.43E-23
0,19,43,1.78E-22
0,20,43,2.35E-23
0,21,43,7.10E-23
0,22,43,3.96E-23
0,23,43,1.05E-22
0,24,43,2.07E-23
0,25,43,8.85E-23
0,26,43,1.07E-23
0,27,43,5.33E-23
0,28,43,1.93E-24
0,29,43,6.34E-23
0,30,43,3.09E-23
0,31,43,1.18E-22
0,0,44,1.16E-24
0,1,44,6.22E-22
0,2,44,1.87E-23
0,3,44,4.18E-23
0,4,44,9.68E-24
0,5,44,3.82E-23
0,6,44,1.18E-23
0,7,44,4.57E-23
0,8,44,3.35E-24
0,9,44,6.10E-23
0,10,44,9.44E-24
0,11,44,3.62E-23
0,12,44,1.03E-23
0,13,44,2.95E-23
0,14,44,9.82E-24
0,15,44,7.10E-23
0,16,44,1.75E-23
0,17,44,7.79E-23
0,18,44,2.57E-24
0,19,44,4.72E-23
0,20,44,1.13E-23
0,21,44,3.81E-23
0,22,44,6.29E-24
0,23,44,6.33E-23
0,24,44,2.50E-24
0,25,44,5.72E-23
0,26,44,6.99E-24
0,27,44,3.22E-23
0,28,44,1.11E-23
0,29,44,1.94E-23
0,30,44,1.25E-23
0,31,44,7.56E-24
0,0,45,2.16E-23
0,1,45,3.42E-22
0,2,45,5.81E-24
0,3,45,3.42E-23
0,4,45,5.46E-24
0,5,45,1.87E-23
0,6,45,1.80E-23
0,7,45,1.73E-23
0,8,45,2.67E-23
0,9,45,6.18E-23
0,10,45,1.78E-23
0,11,45,4.97E-23
0,12,45,8.02E-24
0,13,45,6.32E-23
0,14,45,2.10E-23
0,15,45,6.23E-23
0,16,45,2.58E-23
0,17,45,3.89E-23
0,18,45,1.05E-23
0,19,45,8.29E-23
0,20,45,6.59E-24
0,21,45,2.82E-23
0,22,45,1.72E-23
0,23,45,2.23E-22
0,24,45,1.29E-23
0,25,45,1.96E-22
0,26,45,1.91E-23
0,27,45,8.86E-23
0,28,45,2.10E-23
0,29,45,1.14E-22
0,30,45,1.82E-23
0,31,45,1.55E-22
0,0,46,7.63E-24
0,1,46,3.26E-22
0,2,46,3.56E-24
0,3,46,3.46E-23
0,4,46,6.74E-24
0,5,46,4.62E-23
0,6,46,6.56E-24
0,7,46,4.21E-23
0,8,46,2.41E-24
0,9,46,4.01E-23
0,10,46,7.40E-24
0,11,46,4.59E-23
0,12,46,6.69E-24
0,13,46,7.54E-24
0,14,46,3.17E-24
0,15,46,5.12E-23
0,16,46,3.00E-24
0,17,46,3.14E-23
0,18,46,4.08E-24
0,19,46,2.18E-23
0,20,46,5.91E-24
0,21,46,3.88E-23
0,22,46,8.52E-24
0,23,46,4.10E-23
0,24,46,2.71E-24
0,25,46,5.42E-23
0,26,46,4.13E-24
0,27,46,4.65E-23
0,28,46,3.38E-24
0,29,46,4.88E-23
0,30,46,2.31E-24
0,31,46,3.62E-23
0,0,47,2.54E-23
0,1,47,3.22E-22
0,2,47,3.93E-24
0,3,47,6.18E-23
0,4,47,1.90E-23
0,5,47,6.09E-23
0,6,47,2.12E-23
0,7,47,1.05E-23
0,8,47,1.31E-23
0,9,47,1.05E-22
0,10,47,2.25E-23
0,11,47,1.33E-23
0,12,47,1.36E-23
0,13,47,6.26E-23
0,14,47,3.11E-23
0,15,47,1.94E-22
0,16,47,6.77E-24
0,17,47,2.32E-22
0,18,47,2.08E-23
0,19,47,2.47E-23
0,20,47,2.47E-23
0,21,47,7.33E-23
0,22,47,3.38E-23
0,23,47,2.20E-22
0,24,47,2.58E-23
0,25,47,1.64E-22
0,26,47,2.53E-23
0,27,47,5.85E-23
0,28,47,8.46E-24
0,29,47,1.12E-23
0,30,47,1.39E-23
0,31,47,1.16E-22
0,0,48,8.68E-24
0,1,48,1.43E-22
0,2,48,1.74E-23
0,3,48,1.52E-23
0,4,48,1.09E-23
0,5,48,2.59E-23
0,6,48,6.19E-24
0,7,48,1.10E-23
0,8,48,9.39E-24
0,9,48,3.28E-23
0,10,48,4.17E-24
0,11,48,3.36E-23
0,12,48,7.41E-24
0,13,48,3.55E-23
0,14,48,6.60E-24
0,15,48,8.09E-23
0,16,48,8.15E-24
0,17,48,7.92E-23
0,18,48,1.93E-24
0,19,48,3.19E-23
0,20,48,4.82E-24
0,21,48,4.05E-23
0,22,48,4.74E-24
0,23,48,8.02E-23
0,24,48,4.12E-24
0,25,48,6.34E-23
0,26,48,1.94E-24
0,27,48,1.77E-23
0,28,48,7.58E-24
0,29,48,3.52E-23
0,30,48,1.11E-23
0,31,48,1.22E-22
0,0,49,3.11E-23
0,1,49,1.03E-21
0,2,49,1.01E-23
0,3,49,6.34E-23
0,4,49,3.67E-23
0,5,49,4.05E-23
0,6,49,4.16E-23
0,7,49,1.12E-22
0,8,49,3.48E-23
0,9,49,1.26E-22
0,10,49,8.03E-24
0,11,49,1.06E-22
0,12,49,3.26E-23
0,13,49,5.00E-23
0,14,49,4.35E-23
0,15,49,6.80E-23
0,16,49,9.64E-24
0,17,49,1.22E-22
0,18,49,3.63E-23
0,19,49,9.27E-23
0,20,49,2.65E-23
0,21,49,1.25E-22
0,22,49,4.52E-23
0,23,49,2.06E-22
0,24,49,2.03E-23
0,25,49,1.61E-22
0,26,49,2.73E-23
0,27,49,6.80E-23
0,28,49,1.08E-23
0,29,49,5.02E-23
0,30,49,3.16E-23
0,31,49,5.36E-23
0,0,50,5.98E-24
0,1,50,6.38E-23
0,2,50,8.06E-24
0,3,50,6.71E-24
0,4,50,6.46E-24
0,5,50,5.57E-23
0,6,50,9.45E-24
0,7,50,1.91E-23
0,8,50,8.09E-24
0,9,50,5.40E-24
0,10,50,8.44E-24
0,11,50,3.65E-23
0,12,50,4.25E-24
0,13,50,2.00E-23
0,14,50,2.69E-24
0,15,50,3.78E-23
0,16,50,6.76E-24
0,17,50,7.06E-24
0,18,50,7.23E-24
0,19,50,5.34E-23
0,20,50,1.02E-23
0,21,50,5.69E-23
0,22,50,8.46E-24
0,23,50,1.04E-22
0,24,50,7.98E-24
0,25,50,1.32E-22
0,26,50,7.81E-24
0,27,50,5.63E-23
0,28,50,1.41E-23
0,29,50,3.26E-23
0,30,50,1.34E-23
0,31,50,5.58E-23
0,0,51,3.12E-23
0,1,51,2.10E-22
0,2,51,2.97E-23
0,3,51,9.38E-23
0,4,51,2.76E-23
0,5,51,3.75E-23
0,6,51,1.62E-23
0,7,51,4.67E-23
0,8,51,1.60E-23
0,9,51,3.50E-23
0,10,51,3.49E-23
0,11,51,1.31E-22
0,12,51,2.11E-23
0,13,51,9.45E-23
0,14,51,1.54E-23
0,15,51,1.05E-22
0,16,51,1.06E-23
0,17,51,1.41E-22
0,18,51,3.64E-23
0,19,51,5.26E-23
0,20,51,1.51E-23
0,21,51,8.36E-23
0,22,51,1.86E-23
0,23,51,9.87E-23
0,24,51,1.52E-23
0,25,51,1.31E-22
0,26,51,6.62E-24
0,27,51,1.42E-22
0,28,51,3.18E-24
0,29,51,8.58E-23
0,30,51,1.14E-23
0,31,51,2.80E-22
0,0,52,6.54E-24
0,1,52,1.98E-22
0,2,52,6.85E-24
0,3,52,1.44E-23
0,4,52,6.49E-24
0,5,52,9.52E-24
0,6,52,5.01E-24
0,7,52,8.52E-24
0,8,52,3.37E-24
0,9,52,2.48E-23
0,10,52,7.71E-24
0,11,52,9.53E-24
0,12,52,9.58E-24
0,13,52,2.28E-23
0,14,52,4.32E-24
0,15,52,2.15E-23
0,16,52,1.29E-23
0,17,52,3.65E-23
0,18,52,6.12E-24
0,19,52,1.50E-23
0,20,52,8.93E-24
0,21,52,3.87E-23
0,22,52,6.00E-24
0,23,52,6.87E-23
0,24,52,6.15E-24
0,25,52,4.79E-23
0,26,52,7.57E-24
0,27,52,3.53E-23
0,28,52,3.25E-24
0,29,52,5.49E-24
0,30,52,2.83E-24
0,31,52,1.50E-22
0,0,53,2.50E-23
0,1,53,5.60E-22
0,2,53,2.73E-23
0,3,53,1.13E-22
0,4,53,1.30E-23
0,5,53,3.42E-23
0,6,53,2.56E-23
0,7,53,1.33E-22
0,8,53,1.64E-23
0,9,53,6.05E-23
0,10,53,3.63E-23
0,11,53,1.08E-22
0,12,53,1.50E-23
0,13,53,8.54E-23
0,14,53,1.75E-24
0,15,53,1.45E-22
0,16,53,2.55E-23
0,17,53,1.42E-22
0,18,53,2.29E-23
0,19,53,2.67E-23
0,20,53,1.38E-23
0,21,53,3.12E-23
0,22,53,2.57E-23
0,23,53,9.70E-23
0,24,53,3.70E-23
0,25,53,8.04E-23
0,26,53,1.36E-23
0,27,53,1.55E-22
0,28,53,4.92E-24
0,29,53,9.79E-23
0,30,53,1.93E-23
0,31,53,5.65E-23
0,0,54,2.13E-24
0,1,54,4.88E-23
0,2,54,7.13E-24
0,3,54,1.45E-23
0,4,54,7.09E-25
0,5,54,2.82E-23
0,6,54,1.12E-23
0,7,54,8.13E-23
0,8,54,2.09E-24
0,9,54,6.76E-23
0,10,54,7.06E-24
0,11,54,2.27E-23
0,12,54,8.87E-25
0,13,54,4.91E-23
0,14,54,6.79E-24
0,15,54,2.90E-23
0,16,54,9.13E-24
0,17,54,7.91E-24
0,18,54,7.33E-24
0,19,54,4.02E-23
0,20,54,9.80E-24
0,21,54,2.84E-23
0,22,54,4.29E-24
0,23,54,8.11E-23
0,24,54,6.25E-24
0,25,54,7.73E-23
0,26,54,4.86E-24
0,27,54,5.39E-23
0,28,54,8.89E-24
0,29,54,2.75E-23
0,30,54,9.39E-24
0,31,54,8.40E-24
0,0,55,1.32E-23
0,1,55,1.96E-22
0,2,55,6.72E-24
0,3,55,4.87E-23
0,4,55,1.04E-23
0,5,55,3.93E-23
0,6,55,3.51E-23
0,7,55,7.80E-23
0,8,55,1.38E-23
0,9,55,3.68E-23
0,10,55,3.00E-23
0,11,55,5.61E-23
0,12,55,1.75E-23
0,13,55,8.87E-23
0,14,55,7.51E-24
0,15,55,1.41E-22
0,16,55,1.91E-23
0,17,55,8.86E-23
0,18,55,1.01E-23
0,19,55,8.14E-23
0,20,55,2.17E-23
0,21,55,5.91E-23
0,22,55,2.41E-23
0,23,55,1.46E-22
0,24,55,5.11E-23
0,25,55,7.28E-23
0,26,55,2.42E-23
0,27,55,7.25E-23
0,28,55,9.89E-24
0,29,55,1.28E-22
0,30,55,4.16E-23
0,31,55,2.27E-23
0,0,56,2.22E-25
0,1,56,1.76E-22
0,2,56,1.36E-23
0,3,56,1.57E-23
0,4,56,1.83E-23
0,5,56,1.13E-23
0,6,56,1.36E-24
0,7,56,5.28E-23
0,8,56,1.26E-23
0,9,56,3.17E-23
0,10,56,1.25E-23
0,11,56,2.56E-23
0,12,56,1.13E-23
0,13,56,8.81E-24
0,14,56,1.10E-23
0,15,56,1.57E-23
0,16,56,1.12E-23
0,17,56,7.09E-23
0,18,56,9.02E-24
0,19,56,2.65E-23
0,20,56,4.19E-24
0,21,56,5.51E-23
0,22,56,1.36E-23
0,23,56,8.84E-23
0,24,56,3.29E-24
0,25,56,1.07E-22
0,26,56,1.07E-23
0,27,56,7.94E-23
0,28,56,6.65E-24
0,29,56,5.75E-23
0,30,56,7.58E-24
0,31,56,8.90E-23
0,0,57,1.38E-23
0,1,57,8.79E-22
0,2,57,9.78E-24
0,3,57,5.61E-23
0,4,57,2.20E-23
0,5,57,1.45E-23
0,6,57,3.36E-23
0,7,57,9.18E-23
0,8,57,1.67E-23
0,9,57,1.20E-22
0,10,57,1.98E-23
0,11,57,4.82E-23
0,12,57,2.56E-23
0,13,57,5.86E-23
0,14,57,2.01E-23
0,15,57,1.46E-22
0,16,57,1.15E-23
0,17,57,1.59E-22
0,18,57,1.08E-23
0,19,57,1.11E-22
0,20,57,1.52E-23
0,21,57,8.02E-23
0,22,57,1.09E-23
0,23,57,1.97E-22
0,24,57,3.74E-23
0,25,57,1.21E-22
0,26,57,1.86E-23
0,27,57,3.26E-23
0,28,57,1.51E-23
0,29,57,5.54E-23
0,30,57,3.67E-23
0,31,57,4.06E-22
0,0,58,7.80E-26
0,1,58,1.14E-22
0,2,58,9.93E-24
0,3,58,1.59E-23
0,4,58,9.12E-24
0,5,58,2.50E-23
0,6,58,8.16E-25
0,7,58,5.29E-23
0,8,58,5.73E-24
0,9,58,3.55E-23
0,10,58,5.42E-24
0,11,58,3.70E-23
0,12,58,7.34E-24
0,13,58,2.90E-23
0,14,58,5.33E-24
0,15,58,2.40E-23
0,16,58,7.28E-24
0,17,58,1.76E-23
0,18,58,6.56E-24
0,19,58,1.25E-23
0,20,58,8.12E-24
0,21,58,1.42E-23
0,22,58,8.73E-24
0,23,58,3.03E-23
0,24,58,4.60E-24
0,25,58,1.49E-23
0,26,58,1.01E-24
0,27,58,4.85E-23
0,28,58,6.46E-24
0,29,58,4.61E-23
0,30,58,5.14E-24
0,31,58,1.67E-23
0,0,59,2.68E-23
0,1,59,8.11E-22
0,2,59,1.14E-23
0,3,59,4.70E-23
0,4,59,2.72E-23
0,5,59,8.32E-23
0,6,59,2.05E-23
0,7,59,1.09E-22
0,8,59,1.09E-23
0,9,59,1.12E-22
0,10,59,1.57E-23
0,11,59,8.87E-23
0,12,59,9.84E-24
0,13,59,4.48E-23
0,14,59,3.81E-24
0,15,59,1.56E-22
0,16,59,3.45E-24
0,17,59,1.34E-22
0,18,59,1.41E-23
0,19,59,6.61E-23
0,20,59,2.86E-23
0,21,59,7.50E-23
0,22,59,1.53E-23
0,23,59,1.15E-22
0,24,59,5.59E-24
0,25,59,8.87E-23
0,26,59,1.94E-23
0,27,59,4.49E-23
0,28,59,2.97E-23
0,29,59,5.91E-23
0,30,59,7.76E-24
0,31,59,1.44E-22
0,0,60,5.06E-25
0,1,60,6.05E-22
0,2,60,5.14E-24
0,3,60,1.20E-23
0,4,60,5.76E-24
0,5,60,4.66E-23
0,6,60,8.65E-24
0,7,60,1.50E-23
0,8,60,4.42E-24
0,9,60,3.07E-23
0,10,60,6.33E-24
0,11,60,1.96E-23
0,12,60,2.26E-24
0,13,60,3.06E-23
0,14,60,5.65E-24
0,15,60,7.72E-23
0,16,60,2.44E-24
0,17,60,4.39E-23
0,18,60,8.21E-24
0,19,60,8.31E-24
0,20,60,6.73E-24
0,21,60,1.34E-23
0,22,60,3.41E-24
0,23,60,1.28E-23
0,24,60,5.68E-24
0,25,60,2.22E-23
0,26,60,2.90E-24
0,27,60,8.75E-23
0,28,60,3.67E-24
0,29,60,4.02E-23
0,30,60,4.02E-24
0,31,60,4.28E-23
0,0,61,3.44E-24
0,1,61,2.69E-22
0,2,61,2.60E-23
0,3,61,9.42E-23
0,4,61,3.95E-24
0,5,61,6.38E-23
0,6,61,2.55E-23
0,7,61,4.36E-23
0,8,61,1.87E-23
0,9,61,2.10E-23
0,10,61,1.64E-23
0,11,61,9.60E-23
0,12,61,3.64E-24
0,13,61,8.02E-23
0,14,61,2.43E-23
0,15,61,1.81E-22
0,16,61,1.18E-23
0,17,61,1.07E-22
0,18,61,3.40E-23
0,19,61,9.98E-23
0,20,61,2.99E-23
0,21,61,1.09E-22
0,22,61,2.64E-23
0,23,61,8.10E-23
0,24,61,2.34E-23
0,25,61,7.81E-23
0,26,61,2.92E-23
0,27,61,2.91E-23
0,28,61,3.91E-23
0,29,61,6.64E-23
0,30,61,3.65E-23
0,31,61,5.99E-23
0,0,62,1.30E-25
0,1,62,1.57E-22
0,2,62,8.47E-24
0,3,62,1.67E-23
0,4,62,4.08E-24
0,5,62,2.00E-23
0,6,62,5.87E-24
0,7,62,1.57E-23
0,8,62,2.21E-24
0,9,62,8.27E-24
0,10,62,5.38E-24
0,11,62,1.98E-23
0,12,62,3.19E-24
0,13,62,5.93E-24
0,14,62,2.92E-24
0,15,62,3.26E-23
0,16,62,6.47E-24
0,17,62,2.14E-23
0,18,62,6.47E-25
0,19,62,2.99E-24
0,20,62,7.35E-24
0,21,62,9.82E-24
0,22,62,5.35E-24
0,23,62,2.31E-23
0,24,62,9.62E-25
0,25,62,1.91E-23
0,26,62,1.61E-24
0,27,62,3.02E-23
0,28,62,6.35E-24
0,29,62,2.89E-23
0,30,62,3.92E-24
0,31,62,1.44E-23
0,0,63,4.06E-24
0,1,63,1.73E-21
0,2,63,1.87E-23
0,3,63,2.74E-23
0,4,63,8.93E-24
0,5,63,2.47E-23
0,6,63,1.46E-23
0,7,63,5.05E-23
0,8,63,1.84E-23
0,9,63,7.26E-23
0,10,63,2.55E-23
0,11,63,4.19E-23
0,12,63,4.16E-24
0,13,63,3.35E-23
0,14,63,1.26E-23
0,15,63,1.64E-22
0,16,63,1.51E-23
0,17,63,8.58E-23
0,18,63,2.32E-23
0,19,63,8.22E-23
0,20,63,8.05E-24
0,21,63,6.99E-23
0,22,63,1.18E-23
0,23,63,2.05E-23
0,24,63,6.97E-24
0,25,63,5.48E-23
0,26,63,1.32E-23
0,27,63,2.04E-23
0,28,63,1.68E-23
0,29,63,3.48E-23
0,30,63,1.96E-23
0,31,63,6.35E-23
0.4167,0,0,7.40E-22
0.4167,1,0,2.35E-06
0.4167,2,0,1.31E-21
0.4167,3,0,1.75E-20
0.4167,4,0,6.83E-22
0.4167,5,0,3.07E-20
0.4167,6,0,6.02E-22
0.4167,7,0,1.52E-20
0.4167,8,0,4.91E-22
0.4167,9,0,3.37E-20
0.4167,10,0,1.77E-21
0.4167,11,0,3.36E-21
0.4167,12,0,2.37E-21
0.4167,13,0,6.11E-21
0.4167,14,0,4.69E-22
0.4167,15,0,2.32E-21
0.4167,16,0,2.03E-22
0.4167,17,0,4.82E-21
0.4167,18,0,1.94E-21
0.4167,19,0,1.98E-21
0.4167,20,0,4.38E-22
0.4167,21,0,1.30E-21
0.4167,22,0,7.12E-22
0.4167,23,0,2.98E-22
0.4167,24,0,4.44E-22
0.4167,25,0,6.75E-22
0.4167,26,0,3.36E-23
0.4167,27,0,4.14E-22
0.4167,28,0,3.71E-22
0.4167,29,0,1.38E-22
0.4167,30,0,6.20E-22
0.4167,31,0,6.05E-22
0.4167,0,1,6.62E-22
0.4167,1,1,2.04E-05
0.4167,2,1,1.72E-21
0.4167,3,1,9.79E-21
0.4167,4,1,9.42E-22
0.4167,5,1,3.02E-20
0.4167,6,1,8.73E-22
0.4167,7,1,1.14E-20
0.4167,8,1,1.02E-21
0.4167,9,1,3.01E-20
0.4167,10,1,1.30E-21
0.4167,11,1,2.72E-21
0.4167,12,1,2.08E-21
0.4167,13,1,6.24E-21
0.4167,14,1,5.02E-22
0.4167,15,1,3.82E-21
0.4167,16,1,1.43E-21
0.4167,17,1,3.48E-21
0.4167,18,1,2.43E-21
0.4167,19,1,7.62E-22
0.4167,20,1,5.16E-22
0.4167,21,1,1.16E-22
0.4167,22,1,4.00E-22
0.4167,23,1,3.37E-23
0.4167,24,1,1.81E-22
0.4167,25,1,6.28E-22
0.4167,26,1,9.05E-23
0.4167,27,1,2.09E-22
0.4167,28,1,4.16E-22
0.4167,29,1,1.45E-22
0.4167,30,1,4.57E-22
0.4167,31,1,1.07E-21
0.4167,0,2,3.13E-22
0.4167,1,2,7.83E-07
0.4167,2,2,4.87E-22
0.4167,3,2,2.79E-21
0.4167,4,2,3.92E-22
0.4167,5,2,1.50E-20
0.4167,6,2,2.85E-22
0.4167,7,2,4.29E-21
0.4167,8,2,1.98E-22
0.4167,9,2,1.48E-20
0.4167,10,2,9.40E-22
0.4167,11,2,2.52E-21
0.4167,12,2,1.08E-21
0.4167,13,2,3.33E-21
0.4167,14,2,2.58E-22
0.4167,15,2,2.98E-21
0.4167,16,2,4.32E-22
0.4167,17,2,3.24E-21
0.4167,18,2,4.01E-22
0.4167,19,2,6.87E-22
0.4167,20,2,1.65E-22
0.4167,21,2,4.71E-22
0.4167,22,2,2.30E-22
0.4167,23,2,7.70E-23
0.4167,24,2,1.36E-22
0.4167,25,2,1.79E-22
